NCMI,"National CineMedia, Inc.",https://www.nyse.com/quote/NCMI,https://www.sec.gov/cgi-bin/browse-edgar?company=National+CineMedia%2C+Inc.&owner=exclude&action=getcompany,0.88,11.35,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=NCMI&f=opdr1ye&e=.csv"",""open"":""7.55"",""close"":""7.57"",""dividend"":""0.88"",""div paydate"":""6\/1\/2017"",""div yield"":""11.35"",""eps"":""0.41""}",0.41,2.1463414634146,43629.152206247
NYMT,"New York Mortgage Trust, Inc.",https://www.nyse.com/quote/NYMT,https://www.sec.gov/cgi-bin/browse-edgar?company=New+York+Mortgage+Trust%2C+Inc.&owner=exclude&action=getcompany,0.80,12.14,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=NYMT&f=opdr1ye&e=.csv"",""open"":""6.25"",""close"":""6.30"",""dividend"":""0.80"",""div paydate"":""7\/25\/2017"",""div yield"":""12.14"",""eps"":""0.51""}",0.51,1.5686274509804,39662.865642043
OXLC,"Oxford Lane Capital Corp.",https://www.nyse.com/quote/OXLC,https://www.sec.gov/cgi-bin/browse-edgar?company=Oxford+Lane+Capital+Corp.&owner=exclude&action=getcompany,2.40,18.94,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=OXLC&f=opdr1ye&e=.csv"",""open"":""9.75"",""close"":""9.78"",""dividend"":""2.40"",""div paydate"":""9\/29\/2017"",""div yield"":""18.94"",""eps"":""4.62""}",4.62,0.51948051948052,118988.59692613
PPHMP,"Peregrine Pharmaceuticals Inc.",https://www.nyse.com/quote/PPHMP,https://www.sec.gov/cgi-bin/browse-edgar?company=Peregrine+Pharmaceuticals+Inc.&owner=exclude&action=getcompany,N/A,12.21,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=PPHMP&f=opdr1ye&e=.csv"",""open"":""21.52"",""close"":""21.79"",""dividend"":""N\/A"",""div paydate"":""7\/3\/2017"",""div yield"":""12.21"",""eps"":0}",0,-1,0
PSEC,"Prospect Capital Corporation",https://www.nyse.com/quote/PSEC,https://www.sec.gov/cgi-bin/browse-edgar?company=Prospect+Capital+Corporation&owner=exclude&action=getcompany,1.00,12.52,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=PSEC&f=opdr1ye&e=.csv"",""open"":""8.09"",""close"":""8.08"",""dividend"":""1.00"",""div paydate"":""7\/20\/2017"",""div yield"":""12.52"",""eps"":""0.83""}",0.83,1.2048192771084,49578.582052553
TATT,"TAT Technologies Ltd.",https://www.nyse.com/quote/TATT,https://www.sec.gov/cgi-bin/browse-edgar?company=TAT+Technologies+Ltd.&owner=exclude&action=getcompany,1.36,12.95,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=TATT&f=opdr1ye&e=.csv"",""open"":""10.55"",""close"":""10.55"",""dividend"":""1.36"",""div paydate"":""6\/21\/2017"",""div yield"":""12.95"",""eps"":""0.14""}",0.14,9.7142857142857,67426.871591472
TCRD,"THL Credit, Inc.",https://www.nyse.com/quote/TCRD,https://www.sec.gov/cgi-bin/browse-edgar?company=THL+Credit%2C+Inc.&owner=exclude&action=getcompany,1.08,10.87,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=TCRD&f=opdr1ye&e=.csv"",""open"":""9.61"",""close"":""9.59"",""dividend"":""1.08"",""div paydate"":""6\/30\/2017"",""div yield"":""10.87"",""eps"":""0.68""}",0.68,1.5882352941176,53544.868616758
TICC,"TICC Capital Corp.",https://www.nyse.com/quote/TICC,https://www.sec.gov/cgi-bin/browse-edgar?company=TICC+Capital+Corp.&owner=exclude&action=getcompany,0.89,12.81,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=TICC&f=opdr1ye&e=.csv"",""open"":""6.74"",""close"":""6.74"",""dividend"":""0.89"",""div paydate"":""9\/29\/2017"",""div yield"":""12.81"",""eps"":""2.35""}",2.35,0.37872340425532,44124.938026772
VEON,"VEON Ltd.",https://www.nyse.com/quote/VEON,https://www.sec.gov/cgi-bin/browse-edgar?company=VEON+Ltd.&owner=exclude&action=getcompany,0.39,10.43,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=VEON&f=opdr1ye&e=.csv"",""open"":""3.70"",""close"":""3.71"",""dividend"":""0.39"",""div paydate"":""4\/12\/2017"",""div yield"":""10.43"",""eps"":""1.22""}",1.22,0.31967213114754,19335.647000496
WHLR,"Wheeler Real Estate Investment Trust, Inc.",https://www.nyse.com/quote/WHLR,https://www.sec.gov/cgi-bin/browse-edgar?company=Wheeler+Real+Estate+Investment+Trust%2C+Inc.&owner=exclude&action=getcompany,N/A,17.21,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=WHLR&f=opdr1ye&e=.csv"",""open"":""9.90"",""close"":""9.81"",""dividend"":""N\/A"",""div paydate"":""7\/15\/2017"",""div yield"":""17.21"",""eps"":0}",0,-1,0
WIN,"Windstream Holdings, Inc.",https://www.nyse.com/quote/WIN,https://www.sec.gov/cgi-bin/browse-edgar?company=Windstream+Holdings%2C+Inc.&owner=exclude&action=getcompany,N/A,14.35,"{""url"":""http:\/\/download.finance.yahoo.com\/d\/quotes.csv?s=WIN&f=opdr1ye&e=.csv"",""open"":""3.91"",""close"":""3.88"",""dividend"":""N\/A"",""div paydate"":""7\/17\/2017"",""div yield"":""14.35"",""eps"":0}",0,-1,0
